"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY","WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY","WP_BRAINDERIVED_NEUROTROPHIC_FACTOR_BDNF_SIGNALING_PATHWAY","80/8349","144/21728",2.16796516641415e-05,0.000104342933408355,4.32541015844854e-05,"6853/10048/2534/5601/5923/4804/4205/4905/1739/32/2932/1808/4214/5594/9252/4792/1457/7249/3551/6198/5602/6772/5906/2309/1958/2185/1959/5335/650/8894/2002/5605/1965/8536/6272/324/5879/6194/5607/5170/8844/207/5295/1977/6868/23426/7074/10642/6464/10603/8878/5598/1499/6774/5604/3667/84894/10746/2353/1072/5970/6777/3265/627/8851/2902/391/6197/2885/25970/5781/399694/8660/6714/140885/4914/2475/1147/8517/23191",80
"WP_ECTODERM_DIFFERENTIATION","WP_ECTODERM_DIFFERENTIATION","WP_ECTODERM_DIFFERENTIATION","80/8349","144/21728",2.16796516641415e-05,0.000104342933408355,4.32541015844854e-05,"2534/54903/57476/50937/2263/79658/5362/5236/51701/7022/7593/6907/8848/166/56913/2737/51422/7343/5467/10486/7903/2274/25806/6785/8835/8675/10257/6238/4772/9924/54806/10253/6498/4609/5292/7020/4926/6386/1952/6016/91653/8473/83439/114822/1896/6781/51043/4061/5783/151613/3148/4982/57462/51222/8495/1499/4204/4920/1501/23133/3728/8322/2300/157807/8325/6657/57621/25987/56899/7026/4771/9687/54898/11177/57154/5150/3853/5297/3975/8345",80
"WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY","WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY","WP_WNT_SIGNALING_PATHWAY_AND_PLURIPOTENCY","62/8349","106/21728",2.17400482450475e-05,0.000104540940586681,4.33361830664412e-05,"4800/1856/1387/5048/960/5583/5601/6416/4040/5523/5527/6932/2932/51701/2033/8312/5516/1855/5602/595/5467/896/7474/894/5524/2103/5328/3949/7482/324/6885/4609/85407/7157/85409/6934/83439/5578/333926/8324/8321/1857/29127/4041/54361/5584/8323/28227/1499/8313/7480/8322/1488/8061/8325/2535/6657/5587/7477/8326/1454/5520",62
"BROWNE_HCMV_INFECTION_4HR_DN","BROWNE_HCMV_INFECTION_4HR_DN","BROWNE_HCMV_INFECTION_4HR_DN","130/8349","254/21728",2.21698407975326e-05,0.000106419156224407,4.41147746522637e-05,"4800/7748/4145/22902/2296/30/1316/5255/10947/28951/29894/51109/7515/10529/23139/6790/10795/22861/4713/23598/10521/6305/22981/1477/4923/23361/84148/2109/23080/5425/23268/10367/27077/4055/9750/7803/7372/1647/5999/79033/8609/5507/1843/23397/5047/7755/5395/11113/860/56926/27245/6495/9143/7538/10401/5565/23164/90627/22880/9645/11161/50649/4957/9649/26953/219/5292/58487/580/374655/6097/9869/1130/7851/133/726/26229/9910/5884/7071/2585/23057/7804/1859/6651/10481/861/8566/3754/3148/10370/54468/56339/7551/4088/6383/201254/1140/4163/7764/10465/9416/9610/23403/6666/5339/23212/10472/161291/3985/8241/9831/11200/93164/5142/7026/388567/6256/2650/26155/8187/5265/55958/1797/6499/6494/63940/8906/11344/8362",130
"PLASARI_TGFB1_TARGETS_10HR_DN","PLASARI_TGFB1_TARGETS_10HR_DN","PLASARI_TGFB1_TARGETS_10HR_DN","130/8349","254/21728",2.21698407975326e-05,0.000106419156224407,4.41147746522637e-05,"5166/221981/5577/4784/4254/8863/2296/5610/6558/2263/3161/55796/6595/3983/1033/665/1628/4232/5376/23321/4013/57561/3977/54800/5136/79745/6772/3488/390/34/8503/3925/5507/57480/84930/80298/64236/64105/6495/93986/90417/2593/55902/6451/9467/63979/9201/5983/85444/272/891/4212/948/2045/6041/4008/3557/27314/1545/3417/83666/8654/6652/23421/83540/51514/2052/51454/116931/115265/5295/55023/93663/4781/6934/4288/133/2620/143686/84159/85458/3606/144110/55835/130271/25780/7545/4325/139221/57728/114793/26053/2539/8613/9249/4774/2634/166336/5984/54704/7083/9122/3667/699/5099/9185/23204/5272/5728/9915/9338/2745/7056/10194/1728/168544/23236/253190/23466/11274/57419/25840/5087/388228/6840/5557/55366/1903/378938/100133941",130
"DAZARD_UV_RESPONSE_CLUSTER_G2","DAZARD_UV_RESPONSE_CLUSTER_G2","DAZARD_UV_RESPONSE_CLUSTER_G2","23/8349","30/21728",2.28639151427956e-05,0.000109288946240481,4.5304411408934e-05,"25805/7264/6364/1647/6446/1490/3641/3727/8870/10140/5366/1465/4061/10370/3576/3726/7262/8338/4070/1364/8329/3134/3012",23
"NEMETH_INFLAMMATORY_RESPONSE_LPS_DN","NEMETH_INFLAMMATORY_RESPONSE_LPS_DN","NEMETH_INFLAMMATORY_RESPONSE_LPS_DN","23/8349","30/21728",2.28639151427956e-05,0.000109288946240481,4.5304411408934e-05,"6790/6319/328/6539/7903/5997/34/4601/3070/8650/8543/4288/1111/9619/899/5001/2237/2353/64393/677/3005/4155/83593",23
"SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_UP","SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_UP","SARTIPY_NORMAL_AT_INSULIN_RESISTANCE_UP","23/8349","30/21728",2.28639151427956e-05,0.000109288946240481,4.5304411408934e-05,"51602/3162/10528/3156/6513/2069/8553/7280/22822/1848/1039/9536/25819/81894/9592/205/63826/10678/80176/8061/84617/200734/140809",23
"WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES","WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES","WP_PI3KAKTMTOR_SIGNALING_PATHWAY_AND_THERAPEUTIC_OPPORTUNITIES","23/8349","30/21728",2.28639151427956e-05,0.000109288946240481,4.5304411408934e-05,"5291/2932/7249/2887/6009/1027/7942/8503/2309/5290/3845/207/5295/2308/5163/253260/4846/5728/3265/9776/8408/4303/2475",23
"NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON","NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON","NIKOLSKY_BREAST_CANCER_16Q24_AMPLICON","35/8349","52/21728",2.28683446176434e-05,0.000109288946240481,4.5304411408934e-05,"79007/54758/27189/1013/863/51659/5119/81631/54849/22980/2588/2622/404550/57338/124245/115992/124044/92822/4597/81620/51693/29123/124045/6137/197320/54971/197322/92806/161882/8558/2175/6687/84501/4157/10381",35
"HOELZEL_NF1_TARGETS_UP","HOELZEL_NF1_TARGETS_UP","HOELZEL_NF1_TARGETS_UP","78/8349","140/21728",2.38336039713328e-05,0.000113801790642362,4.71751564974397e-05,"10911/131566/114880/51290/23231/1917/56180/4233/54504/5054/221662/9749/55603/28965/55240/2744/390/9331/1846/139231/6310/23157/9953/2571/7837/9518/283120/3958/9201/89796/55332/57559/6004/10769/23092/3547/158763/138151/143686/23052/2059/26353/286343/9653/54463/23043/64084/10611/3673/2898/134957/23462/11031/56884/3987/5099/1184/7857/2596/1051/6197/283316/8204/7262/375061/7378/266722/4673/79875/26010/6273/5154/92689/6281/54830/9834/400619/84129",78
"GEISS_RESPONSE_TO_DSRNA_UP","GEISS_RESPONSE_TO_DSRNA_UP","GEISS_RESPONSE_TO_DSRNA_UP","28/8349","39/21728",2.41392874615982e-05,0.000115058991772622,4.7696314026983e-05,"8837/5329/960/7514/4792/7980/7128/5552/2181/3659/1123/6303/1968/2643/29979/301/9314/6821/10788/103/1999/3148/3489/6890/664/7127/3434/60312",28
"PID_ECADHERIN_NASCENT_AJ_PATHWAY","PID_ECADHERIN_NASCENT_AJ_PATHWAY","PID_ECADHERIN_NASCENT_AJ_PATHWAY","28/8349","39/21728",2.41392874615982e-05,0.000115058991772622,4.7696314026983e-05,"999/1495/26999/10787/1459/1739/3682/2017/1457/7082/595/5906/5290/5908/5879/10006/8826/207/5295/55740/7074/10163/382/1398/1499/3728/23396/6714",28
"SESTO_RESPONSE_TO_UV_C2","SESTO_RESPONSE_TO_UV_C2","SESTO_RESPONSE_TO_UV_C2","36/8349","54/21728",2.41736938973104e-05,0.000115121915937279,4.77223984787161e-05,"8452/2065/23198/7514/7994/2195/3091/7528/182/7082/7264/23189/900/6429/2152/22936/1846/9322/5782/79572/2012/7020/306/7739/7357/3192/3460/23515/5885/7705/3799/1503/8204/7328/7150/11254",36
"REACTOME_APOPTOSIS","REACTOME_APOPTOSIS","REACTOME_APOPTOSIS","96/8349","179/21728",2.43879621494911e-05,0.000116040531559673,4.81031994793228e-05,"8837/637/7431/578/999/1829/841/23198/79658/8626/7161/5317/581/5705/8655/5720/63967/1832/5594/3002/5706/5693/5721/1869/331/8428/7082/90427/8797/27113/219699/3837/708/5717/7531/4001/90249/3836/7029/8795/5533/8743/9491/5690/148022/7533/842/324/7099/5695/55075/839/7157/5366/207/7159/6233/2934/2620/51074/7316/26060/5710/4000/115209/3148/7534/840/5702/7529/1613/1499/8772/6774/1677/7532/929/596/54205/5707/5708/2810/5339/9500/5062/10134/3006/3005/3146/1612/5718/6709/5699/5534/140735/5691",96
"REACTOME_REGULATED_NECROSIS","REACTOME_REGULATED_NECROSIS","REACTOME_REGULATED_NECROSIS","37/8349","56/21728",2.53357636288739e-05,0.000120444711682273,4.99288991045556e-05,"8837/330/578/841/8626/3320/25978/581/3002/128866/331/10273/8797/11140/51652/8795/8743/3659/3553/2319/10211/6386/7157/6233/8473/91782/3606/7316/8772/3660/197259/10015/54205/79643/3146/837/57162",37
"PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_3","PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_3","PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_3","17/8349","20/21728",2.54586463271757e-05,0.000120817299746711,5.00833509822429e-05,"5318/81671/7980/80315/5997/4008/4864/90874/25816/1956/4886/134429/2150/79170/64859/23529/84981",17
"REACTOME_SIGNALING_BY_HIPPO","REACTOME_SIGNALING_BY_HIPPO","REACTOME_SIGNALING_BY_HIPPO","17/8349","20/21728",2.54586463271757e-05,0.000120817299746711,5.00833509822429e-05,"1856/25937/6789/7082/6788/7531/51421/55233/154796/9113/261734/10413/26524/60485/154810/7529/92597",17
"REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE","REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE","REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE","56/8349","94/21728",2.57130643661485e-05,0.00012191810169766,5.05396751227998e-05,"5606/5601/23118/6416/4205/6196/23291/5609/4791/5289/4214/5594/10454/9252/4792/8767/3551/5516/4793/1326/1845/5608/5602/5528/1386/1846/2002/148022/64145/3656/6885/7099/1848/351/6233/7316/257397/9261/6283/1849/5598/64127/79155/5604/2353/929/4615/5970/6197/7334/3665/3146/57162/51135/1147/8517",56
"REACTOME_HCMV_EARLY_EVENTS","REACTOME_HCMV_EARLY_EVENTS","REACTOME_HCMV_EARLY_EVENTS","76/8349","136/21728",2.61649007138135e-05,0.00012395222161893,5.13828949445516e-05,"7175/55706/55746/79023/1781/81929/8655/10762/8086/23511/6907/2146/10951/4927/4928/57122/10376/8970/79902/2002/7277/23225/1783/11097/7280/347733/53371/9818/5371/51143/1956/3688/6396/3017/8365/554313/5928/84790/84617/79861/8334/92815/653604/8338/317772/10383/9883/9612/8329/8969/128312/1778/8356/85236/440689/1616/23636/8341/80086/10381/140735/8370/100101267/8362/8339/8355/8344/8348/8330/8345/8367/3012/8343/8968/8357/8358",76
"GENTILE_UV_LOW_DOSE_UP","GENTILE_UV_LOW_DOSE_UP","GENTILE_UV_LOW_DOSE_UP","20/8349","25/21728",2.67495676312953e-05,0.000126281219713306,5.23483529480177e-05,"10127/9052/54498/1947/3589/898/79080/25949/1026/6659/9518/1455/10140/5366/10769/2232/6890/26156/3304/3303",20
"OLSSON_E2F3_TARGETS_UP","OLSSON_E2F3_TARGETS_UP","OLSSON_E2F3_TARGETS_UP","20/8349","25/21728",2.67495676312953e-05,0.000126281219713306,5.23483529480177e-05,"5733/23293/771/80709/5818/55603/6364/1889/84886/55268/56649/6279/871/1999/840/399665/1605/7127/8644/378938",20
"REACTOME_SIGNALING_BY_EGFR_IN_CANCER","REACTOME_SIGNALING_BY_EGFR_IN_CANCER","REACTOME_SIGNALING_BY_EGFR_IN_CANCER","20/8349","25/21728",2.67495676312953e-05,0.000126281219713306,5.23483529480177e-05,"3320/11140/374/2549/867/1839/5290/5335/2069/3845/1950/6233/5295/1956/7316/6464/7039/3265/685/2885",20
"XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR","XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR","XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR","20/8349","25/21728",2.67495676312953e-05,0.000126281219713306,5.23483529480177e-05,"64063/5329/2067/10046/960/5829/51599/23268/10938/1839/3241/8795/5328/6303/4047/51129/5209/7262/7378/6525",20
"PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5","PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5","PEDERSEN_METASTASIS_BY_ERBB2_ISOFORM_5","11/8349","11/21728",2.68533908440771e-05,0.000126492877379087,5.24360930745193e-05,"28984/3157/3164/112399/4664/64332/4929/2353/5734/6281/65124",11
"REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS","REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS","REACTOME_UPTAKE_AND_FUNCTION_OF_ANTHRAX_TOXINS","11/8349","11/21728",2.68533908440771e-05,0.000126492877379087,5.24360930745193e-05,"5606/6416/5609/5608/5605/5045/118429/5604/84168/10015/801",11
"REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS","REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS","REACTOME_RAB_GEFS_EXCHANGE_GTP_FOR_GDP_ON_RABS","54/8349","90/21728",2.68876000175845e-05,0.000126492877379087,5.24360930745193e-05,"57679/79090/5874/2665/5873/7879/89781/6305/22879/57589/9827/5878/7531/8567/5869/80006/22930/51552/57706/9367/54453/81846/55667/5861/207/5868/27147/22878/51560/116442/7109/84315/26130/6764/4218/51693/83696/11031/58485/51112/9610/201627/81876/163259/8408/126003/6399/51399/1122/2664/414918/79958/201475/338382",54
"UEDA_CENTRAL_CLOCK","UEDA_CENTRAL_CLOCK","UEDA_CENTRAL_CLOCK","54/8349","90/21728",2.68876000175845e-05,0.000126492877379087,5.24360930745193e-05,"8635/3149/3309/9709/9967/5255/6095/594/4670/4616/7494/162/5935/8428/1723/56061/51760/6713/1628/51655/26973/202/55754/4124/3488/3398/1647/6446/6185/1843/10808/5033/6431/10912/3021/29979/4076/5570/27229/6004/10130/7873/10769/27250/134147/4783/10263/6774/10924/5187/8227/7541/3304/3303",54
"BERNARD_PPAPDC1B_TARGETS_DN","BERNARD_PPAPDC1B_TARGETS_DN","BERNARD_PPAPDC1B_TARGETS_DN","39/8349","60/21728",2.72227345640576e-05,0.000127847946322032,5.29978205226326e-05,"57586/55711/2263/9759/10947/4905/5909/23231/55357/57178/5618/8614/3488/4601/3092/80758/89796/7057/51196/54509/55061/5793/84513/54904/254427/114907/387509/6781/1827/7033/55764/8645/54815/147991/5265/200734/83699/801/102724488",39
"WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES","WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES","WP_OVERLAP_BETWEEN_SIGNAL_TRANSDUCTION_PATHWAYS_CONTRIBUTING_TO_LMNA_LAMINOPATHIES","39/8349","60/21728",2.72227345640576e-05,0.000127847946322032,5.29978205226326e-05,"1387/4129/6720/60/6932/2932/7042/1869/8312/7040/1452/3280/3065/7112/27161/1026/860/650/5468/324/1019/6895/4851/6934/8091/83439/4000/4982/4088/1499/7480/3726/1051/4673/7477/4128/7088/1052/1050",39
"THILLAINADESAN_ZNF217_TARGETS_UP","THILLAINADESAN_ZNF217_TARGETS_UP","THILLAINADESAN_ZNF217_TARGETS_UP","29/8349","41/21728",2.73423098078811e-05,0.00012829853063698,5.31846048030294e-05,"55971/672/55830/55771/27440/10762/23523/10635/4001/2107/23019/53834/55143/10695/54491/1977/79682/995/55450/221150/51181/5881/5209/153572/6731/131583/801/79441/57026",29
"GOZGIT_ESR1_TARGETS_UP","GOZGIT_ESR1_TARGETS_UP","GOZGIT_ESR1_TARGETS_UP","82/8349","149/21728",2.73970780580387e-05,0.000128444504988853,5.32451167058328e-05,"221981/5577/2534/2273/55635/10062/22998/11099/10129/6717/5337/32/4998/3912/1384/412/79187/5054/51422/64115/3292/1303/92840/2274/8702/23363/23157/2770/8910/1852/5468/4678/9645/1824/4907/3915/55619/5292/7020/6941/10144/55589/9746/114876/1893/54507/8560/6502/25816/51312/26091/6934/3606/9781/667/150696/776/81544/9619/54361/1953/10602/6283/80221/10449/2353/5734/10924/79812/5091/115207/135932/2624/57537/64757/57181/51703/55742/444/23089/1050/5175",82
"GHANDHI_BYSTANDER_IRRADIATION_UP","GHANDHI_BYSTANDER_IRRADIATION_UP","GHANDHI_BYSTANDER_IRRADIATION_UP","51/8349","84/21728",2.83677005575941e-05,0.000132765729592395,5.50364281235355e-05,"330/2730/79670/54997/54566/26499/23516/5971/10135/196/9120/8942/5321/7128/8111/3624/3553/3976/6303/10912/2643/64208/90865/1847/597/55784/64332/9586/203228/9536/85463/4314/23657/528/1844/6781/2919/734/4319/3576/79772/84002/56892/9966/338376/4312/3914/23507/23053/57223/6648",51
"REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM","REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM","REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM","51/8349","84/21728",2.83677005575941e-05,0.000132765729592395,5.50364281235355e-05,"7175/84321/55706/11338/55746/29894/79023/81929/10762/8086/23511/8563/6430/4927/4928/57122/8683/6428/22916/6429/51692/2733/84248/10212/6431/65109/79902/79228/23225/29107/11097/6426/53371/9818/9775/1977/6396/7307/10898/6427/4116/80145/53981/51362/9883/7919/84324/10921/23636/9939/100101267",51
"FARDIN_HYPOXIA_11","FARDIN_HYPOXIA_11","FARDIN_HYPOXIA_11","24/8349","32/21728",2.85242630293783e-05,0.000133338618904785,5.52739124620082e-05,"6515/8974/5236/5351/5230/10397/665/230/7167/7422/5210/55818/4601/112399/694/8553/3480/10318/5163/205/51129/54541/664/170384",24
"PID_ERA_GENOMIC_PATHWAY","PID_ERA_GENOMIC_PATHWAY","PID_ERA_GENOMIC_PATHWAY","41/8349","64/21728",2.85392291706318e-05,0.000133338618904785,5.52739124620082e-05,"672/3298/9759/5241/8648/3732/2099/10521/7494/162/2033/595/135112/3065/1509/8202/5469/718/9040/5111/4609/8125/10499/6647/8543/9166/7031/6294/322/21/8313/1826/1051/8204/80781/9687/84458/9612/286827/1147/11331",41
"SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP","SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP","SAKAI_CHRONIC_HEPATITIS_VS_LIVER_CANCER_UP","50/8349","82/21728",2.8760409742277e-05,0.000134256461299073,5.56543929302513e-05,"3298/7321/3320/3842/3091/9097/8731/7323/26271/7337/1386/10285/847/5290/1434/8520/5111/842/9700/3178/10200/6426/10730/7295/4609/7097/9101/1060/6867/3192/3716/1230/10935/8065/322/8313/65110/7336/3308/7334/7332/3840/7874/837/4217/100507436/2878/1388/5534/6648",50
"BROWNE_HCMV_INFECTION_12HR_UP","BROWNE_HCMV_INFECTION_12HR_UP","BROWNE_HCMV_INFECTION_12HR_UP","65/8349","113/21728",2.90428264674917e-05,0.000135342064284989,5.61044165236027e-05,"10127/6558/6416/6095/10420/7587/1739/11040/5432/9810/9267/5878/79080/11120/2820/3485/127544/4209/650/5326/5471/10439/9473/6535/55544/8676/7097/7090/5371/409/185/2768/7013/147339/9456/25909/10428/673/26053/9334/54861/80335/3673/2203/2957/6890/51362/10963/2237/9925/23099/3576/1677/2525/23261/23765/10472/11200/4520/54737/10793/2710/9848/79441/57234",65
"WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP","WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP","WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP","65/8349","113/21728",2.90428264674917e-05,0.000135342064284989,5.61044165236027e-05,"8842/960/11119/6301/999/7175/5476/9948/16/23231/5834/23295/57149/80777/9100/5934/1845/7375/2771/868/5906/10625/57035/23443/6845/23019/11070/4357/10277/4711/3033/3613/1453/473/2803/10299/5440/6834/140890/1915/8450/6651/204851/476/567/54386/6240/6137/2495/378/10768/79095/253725/2877/6232/114932/23042/2621/3916/1645/3269/780/9189/4157/100133941",65
"BURTON_ADIPOGENESIS_8","BURTON_ADIPOGENESIS_8","BURTON_ADIPOGENESIS_8","49/8349","80/21728",2.90909695876626e-05,0.000135450149135009,5.61492217914803e-05,"4267/9168/7414/822/5476/2782/581/11015/4627/80381/59/27077/83892/4015/3156/10549/23326/11034/10487/2012/26136/3685/306/123920/81631/351/90102/7162/11098/678/6497/8986/9261/308/11031/627/157769/2629/2149/1287/23654/9260/29950/6709/5660/1616/54458/54741/6892",49
"GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP","GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP","GINESTIER_BREAST_CANCER_ZNF217_AMPLIFIED_UP","43/8349","68/21728",2.9324455965192e-05,0.00013630348581766,5.65029621968101e-05,"8938/23376/10681/55728/51433/2099/9321/10735/55033/222658/55186/56987/523/23451/66008/23443/57404/26503/51426/9643/8675/54629/51429/83861/23325/84888/4026/81555/58493/201895/323/79982/134218/57546/253461/2149/10772/6477/92689/91750/54741/128977/91612",43
"WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY","WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY","WP_THYROID_STIMULATING_HORMONE_TSH_SIGNALING_PATHWAY","43/8349","68/21728",2.9324455965192e-05,0.00013630348581766,5.65029621968101e-05,"5606/2773/5337/5909/2782/2775/5594/328/1869/5934/898/6198/5608/1027/896/5144/2771/6772/5906/8458/1958/5290/1017/5908/2770/1019/4609/6194/3480/5170/207/5295/2768/2776/673/3716/6774/5604/2353/3265/23236/6714/2475",43
"KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM","KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM","47/8349","76/21728",2.95347767037624e-05,0.000136697185492273,5.66661656372657e-05,"5286/3631/5291/8527/5289/3710/3705/8760/5332/200576/8503/5290/4952/3709/5335/64768/51763/5287/3706/5330/51196/3613/23533/5298/8394/3707/805/1609/5295/8525/5331/3628/5578/8867/113026/1040/3636/79837/3635/5728/51806/23236/27124/23396/801/5297/8396",47
"WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA","WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA","WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA","47/8349","76/21728",2.95347767037624e-05,0.000136697185492273,5.66661656372657e-05,"8452/5291/841/2263/2261/8626/4791/2260/2195/2280/1869/7249/6009/2549/595/7422/5290/1026/84962/83667/7187/3845/8650/4853/1019/6194/3480/5170/23533/7157/2064/207/5295/1956/4851/1977/7048/253260/114788/64223/1499/8772/54541/5728/5970/3265/2475",47
"DITTMER_PTHLH_TARGETS_DN","DITTMER_PTHLH_TARGETS_DN","DITTMER_PTHLH_TARGETS_DN","44/8349","70/21728",2.9535052234746e-05,0.000136697185492273,5.66661656372657e-05,"23013/5597/23161/3320/2195/3655/4627/9517/5267/9371/2184/5054/5425/81855/9693/24145/8914/10802/7029/1981/2744/10625/63931/5290/9208/4502/22800/6885/11014/10730/55833/316/8451/50488/5295/6001/55625/9868/64210/4000/10109/501/3814/71",44
"MAHAJAN_RESPONSE_TO_IL1A_DN","MAHAJAN_RESPONSE_TO_IL1A_DN","MAHAJAN_RESPONSE_TO_IL1A_DN","44/8349","70/21728",2.9535052234746e-05,0.000136697185492273,5.66661656372657e-05,"8504/1112/2581/6515/4199/224/37/6717/5527/3693/11015/6122/11237/51366/9126/2030/23451/9486/1490/5111/4628/1783/1969/2590/4026/4000/5584/6259/501/7417/10982/753/2353/9533/5728/11041/7334/10472/10766/4286/1287/2050/57016/9374",44
"NATSUME_RESPONSE_TO_INTERFERON_BETA_UP","NATSUME_RESPONSE_TO_INTERFERON_BETA_UP","NATSUME_RESPONSE_TO_INTERFERON_BETA_UP","44/8349","70/21728",2.9535052234746e-05,0.000136697185492273,5.66661656372657e-05,"5610/8621/602/5927/2355/3301/5594/7078/4773/2027/5608/5602/3313/2888/6772/3488/271/6421/5997/3659/8740/842/3601/8739/7157/10410/207/7159/805/3606/667/6103/7031/840/7184/3481/3308/2118/51363/2049/10293/5154/3107/3106",44
"ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN","ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN","ADDYA_ERYTHROID_DIFFERENTIATION_BY_HEMIN","46/8349","74/21728",2.96318998779631e-05,0.000136911986755287,5.67552089039957e-05,"4800/3309/9709/2235/1316/3693/8648/332/22861/1512/8887/57142/3398/22848/4602/1958/8835/4502/1660/5292/8870/102/11001/29948/2212/4170/1646/2232/51278/2495/54541/22809/3576/1051/144195/7351/7525/284119/1728/11156/3638/1645/4097/7296/3304/2119",46
"FOROUTAN_INTEGRATED_TGFB_EMT_DN","FOROUTAN_INTEGRATED_TGFB_EMT_DN","FOROUTAN_INTEGRATED_TGFB_EMT_DN","46/8349","74/21728",2.96318998779631e-05,0.000136911986755287,5.67552089039957e-05,"5166/928/330/999/1356/23224/5318/2065/5205/54566/79956/79152/51599/10551/374/54682/5493/4072/5357/6590/2069/55930/57509/9518/2012/26298/9411/11001/3613/10205/667/55607/4061/3625/1999/54502/6286/3248/360/6657/161291/79098/25840/4155/11138/1052",46
"SMITH_TERT_TARGETS_UP","SMITH_TERT_TARGETS_UP","SMITH_TERT_TARGETS_UP","80/8349","145/21728",3.02576836794055e-05,0.000139684493788684,5.79045181763059e-05,"1387/3298/10953/3371/3309/5601/9709/4292/4799/23186/16/990/23468/7494/9929/1033/2000/688/6788/196/9275/4927/5717/8936/1611/23398/5096/868/1810/4072/2805/1843/51569/650/8242/7538/6627/8900/1965/29889/1019/10152/3184/2120/4864/1969/8543/10184/1956/10525/2059/7508/1859/5710/2539/323/4783/5277/9702/11273/10540/9793/1662/1537/90411/6472/8241/5831/6917/1604/2961/2673/7405/2710/7150/7923/7916/1052/5520/2297",80
